-68.576134,24.246561,0
-68.576134,24.246561,10
-68.576134,56.5797211822824,0
-68.576134,56.5797211822824,10
-47.672642,24.246561,0
-47.672642,24.246561,10
-31.0829152899477,56.5797211822824,0
-31.0829152899477,56.5797211822824,10
-13.9601936133853,24.246561,0
-13.9601936133853,24.246561,10
-13.9601936133853,38.4509966583078,0
-13.9601936133853,38.4509966583078,10
47.268551,24.246561,0
47.268551,24.246561,10
47.268551,38.4509966582747,0
47.268551,38.4509966582747,10
-68.576134,24.246561,0.526315789473684
-68.576134,24.246561,1.05263157894737
-68.576134,24.246561,1.57894736842105
-68.576134,24.246561,2.10526315789474
-68.576134,24.246561,2.63157894736842
-68.576134,24.246561,3.1578947368421
-68.576134,24.246561,3.68421052631579
-68.576134,24.246561,4.21052631578947
-68.576134,24.246561,4.73684210526316
-68.576134,24.246561,5.26315789473684
-68.576134,24.246561,5.78947368421053
-68.576134,24.246561,6.31578947368421
-68.576134,24.246561,6.84210526315789
-68.576134,24.246561,7.36842105263158
-68.576134,24.246561,7.89473684210526
-68.576134,24.246561,8.42105263157895
-68.576134,24.246561,8.94736842105263
-68.576134,24.246561,9.47368421052632
-68.576134,56.5797211822824,0.526315789473684
-68.576134,56.5797211822824,1.05263157894737
-68.576134,56.5797211822824,1.57894736842105
-68.576134,56.5797211822824,2.10526315789474
-68.576134,56.5797211822824,2.63157894736842
-68.576134,56.5797211822824,3.1578947368421
-68.576134,56.5797211822824,3.68421052631579
-68.576134,56.5797211822824,4.21052631578947
-68.576134,56.5797211822824,4.73684210526316
-68.576134,56.5797211822824,5.26315789473684
-68.576134,56.5797211822824,5.78947368421053
-68.576134,56.5797211822824,6.31578947368421
-68.576134,56.5797211822824,6.84210526315789
-68.576134,56.5797211822824,7.36842105263158
-68.576134,56.5797211822824,7.89473684210526
-68.576134,56.5797211822824,8.42105263157895
-68.576134,56.5797211822824,8.94736842105263
-68.576134,56.5797211822824,9.47368421052632
-68.576134,25.9483062727517,0
-68.576134,27.6500515455034,0
-68.576134,29.3517968182551,0
-68.576134,31.0535420910068,0
-68.576134,32.7552873637585,0
-68.576134,34.4570326365102,0
-68.576134,36.1587779092619,0
-68.576134,37.8605231820136,0
-68.576134,39.5622684547653,0
-68.576134,41.2640137275171,0
-68.576134,42.9657590002688,0
-68.576134,44.6675042730205,0
-68.576134,46.3692495457722,0
-68.576134,48.0709948185239,0
-68.576134,49.7727400912756,0
-68.576134,51.4744853640273,0
-68.576134,53.176230636779,0
-68.576134,54.8779759095307,0
-68.576134,25.9483062727517,10
-68.576134,27.6500515455034,10
-68.576134,29.3517968182551,10
-68.576134,31.0535420910068,10
-68.576134,32.7552873637585,10
-68.576134,34.4570326365102,10
-68.576134,36.1587779092619,10
-68.576134,37.8605231820136,10
-68.576134,39.5622684547653,10
-68.576134,41.2640137275171,10
-68.576134,42.9657590002688,10
-68.576134,44.6675042730205,10
-68.576134,46.3692495457722,10
-68.576134,48.0709948185239,10
-68.576134,49.7727400912756,10
-68.576134,51.4744853640273,10
-68.576134,53.176230636779,10
-68.576134,54.8779759095307,10
-67.4759502105263,24.246561,0
-66.3757664210526,24.246561,0
-65.2755826315789,24.246561,0
-64.1753988421053,24.246561,0
-63.0752150526316,24.246561,0
-61.9750312631579,24.246561,0
-60.8748474736842,24.246561,0
-59.7746636842105,24.246561,0
-58.6744798947368,24.246561,0
-57.5742961052631,24.246561,0
-56.4741123157894,24.246561,0
-55.3739285263158,24.246561,0
-54.2737447368421,24.246561,0
-53.1735609473684,24.246561,0
-52.0733771578947,24.246561,0
-50.973193368421,24.246561,0
-49.8730095789474,24.246561,0
-48.7728257894737,24.246561,0
-47.672642,24.246561,0.526315789473684
-47.672642,24.246561,1.05263157894737
-47.672642,24.246561,1.57894736842105
-47.672642,24.246561,2.10526315789474
-47.672642,24.246561,2.63157894736842
-47.672642,24.246561,3.1578947368421
-47.672642,24.246561,3.68421052631579
-47.672642,24.246561,4.21052631578947
-47.672642,24.246561,4.73684210526316
-47.672642,24.246561,5.26315789473684
-47.672642,24.246561,5.78947368421053
-47.672642,24.246561,6.31578947368421
-47.672642,24.246561,6.84210526315789
-47.672642,24.246561,7.36842105263158
-47.672642,24.246561,7.89473684210526
-47.672642,24.246561,8.42105263157895
-47.672642,24.246561,8.94736842105263
-47.672642,24.246561,9.47368421052632
-67.4759502105263,24.246561,10
-66.3757664210526,24.246561,10
-65.2755826315789,24.246561,10
-64.1753988421053,24.246561,10
-63.0752150526316,24.246561,10
-61.9750312631579,24.246561,10
-60.8748474736842,24.246561,10
-59.7746636842105,24.246561,10
-58.6744798947368,24.246561,10
-57.5742961052631,24.246561,10
-56.4741123157894,24.246561,10
-55.3739285263158,24.246561,10
-54.2737447368421,24.246561,10
-53.1735609473684,24.246561,10
-52.0733771578947,24.246561,10
-50.973193368421,24.246561,10
-49.8730095789474,24.246561,10
-48.7728257894737,24.246561,10
-66.6028066994709,56.5797211822824,0
-64.6294793989419,56.5797211822824,0
